scenario,seed,design_reserve__FROZEN_STATE,design_reserve__FULL_PASI,design_reserve__MOI,design_reserve__NO_NEGATIVE_FEEDBACK,design_reserve__NO_POSITIVE_ACCUMULATION,execution_settlement__FROZEN_STATE,execution_settlement__FULL_PASI,execution_settlement__MOI,execution_settlement__NO_NEGATIVE_FEEDBACK,execution_settlement__NO_POSITIVE_ACCUMULATION,design_pps__FROZEN_STATE,design_pps__FULL_PASI,design_pps__MOI,design_pps__NO_NEGATIVE_FEEDBACK,design_pps__NO_POSITIVE_ACCUMULATION,settlement_pps__FROZEN_STATE,settlement_pps__FULL_PASI,settlement_pps__MOI,settlement_pps__NO_NEGATIVE_FEEDBACK,settlement_pps__NO_POSITIVE_ACCUMULATION,coverage__FROZEN_STATE,coverage__FULL_PASI,coverage__MOI,coverage__NO_NEGATIVE_FEEDBACK,coverage__NO_POSITIVE_ACCUMULATION,mean_H__FROZEN_STATE,mean_H__FULL_PASI,mean_H__MOI,mean_H__NO_NEGATIVE_FEEDBACK,mean_H__NO_POSITIVE_ACCUMULATION,design_reserve_degradation_pct__NO_POSITIVE_ACCUMULATION,execution_settlement_degradation_pct__NO_POSITIVE_ACCUMULATION,design_pps_degradation_pct__NO_POSITIVE_ACCUMULATION,settlement_pps_degradation_pct__NO_POSITIVE_ACCUMULATION,coverage_diff_pp__NO_POSITIVE_ACCUMULATION,design_reserve_degradation_pct__NO_NEGATIVE_FEEDBACK,execution_settlement_degradation_pct__NO_NEGATIVE_FEEDBACK,design_pps_degradation_pct__NO_NEGATIVE_FEEDBACK,settlement_pps_degradation_pct__NO_NEGATIVE_FEEDBACK,coverage_diff_pp__NO_NEGATIVE_FEEDBACK,design_reserve_degradation_pct__FROZEN_STATE,execution_settlement_degradation_pct__FROZEN_STATE,design_pps_degradation_pct__FROZEN_STATE,settlement_pps_degradation_pct__FROZEN_STATE,coverage_diff_pp__FROZEN_STATE
burst,29,27170.400824304845,22752.902615272065,27676.529212762216,22654.74889689513,27348.670523900968,27170.400824304845,22752.902615272065,27688.505909176827,22654.74889689513,27348.670523900968,0.49690742011201455,0.4161177529814383,0.5061637779177054,0.41432266312286486,0.5001677156477069,0.49690742011201455,0.4161177529814383,0.506382814410959,0.41432266312286486,0.5001677156477069,0.7947529069767442,0.7947529069767442,0.7947529069767442,0.7947529069767442,0.7947529069767442,0.09999999999999999,0.9189226283016175,0.9192981077587881,0.9404693167920127,0.06742125295741432,20.198600531714828,20.198600531714828,20.198600531714828,20.198600531714828,0.0,-0.4313898759934598,-0.4313898759934598,-0.4313898759934709,-0.4313898759934709,0.0,19.41509742175793,19.41509742175793,19.41509742175791,19.41509742175791,0.0
burst,30,31973.182450022487,27236.121471889455,32509.906871206644,27138.076162092766,32170.155684344863,31973.182450022487,27236.121471889455,32523.917359436004,27138.076162092766,32170.155684344863,0.585460749469393,0.49872045469657683,0.5952887070828141,0.4969251476249316,0.5890675251656204,0.585460749469393,0.49872045469657683,0.5955452530476086,0.4969251476249316,0.5890675251656204,0.7937790697674418,0.7937790697674418,0.7937790697674418,0.7937790697674418,0.7937790697674418,0.09999999999999998,0.9174852919854923,0.9169752466613256,0.9394710471403759,0.06681923422340029,18.11577400089015,18.11577400089015,18.11577400089015,18.11577400089015,0.0,-0.35998264252816714,-0.35998264252816714,-0.35998264252816714,-0.35998264252816714,0.0,17.392568112248206,17.392568112248206,17.392568112248206,17.392568112248206,0.0
dynamic,1,31315.240583128947,26976.798287774407,31800.652029051766,26885.47410635172,31473.069998475992,31315.240583128947,26976.798287774407,31816.2313726648,26885.47410635172,31473.069998475992,0.6248800850686225,0.5383086220971067,0.6345662295775983,0.5364862933781323,0.6280294927261043,0.6248800850686225,0.5383086220971067,0.6348771076478589,0.5364862933781323,0.6280294927261043,0.8352333333333334,0.8352333333333334,0.8352333333333334,0.8352333333333334,0.8352333333333334,0.09999999999999999,0.9254306172462304,0.9257857506755993,0.9476426147401694,0.06879583609566596,16.667180674065563,16.667180674065563,16.667180674065563,16.667180674065563,0.0,-0.3385286142873145,-0.3385286142873145,-0.3385286142873145,-0.3385286142873145,0.0,16.08212453188218,16.08212453188218,16.08212453188218,16.08212453188218,0.0
dynamic,2,31940.59583027625,28066.359833976276,32377.758750197692,27991.97026005855,32077.43117223379,31940.59583027625,28066.359833976276,32390.21646223799,27991.97026005855,32077.43117223379,0.6372951541386749,0.5599944099837642,0.646017652989838,0.5585101510416918,0.6400253630805441,0.6372951541386749,0.5599944099837642,0.6462662156515092,0.5585101510416918,0.6400253630805441,0.8353166666666667,0.8353166666666667,0.8353166666666667,0.8353166666666667,0.8353166666666667,0.09999999999999999,0.923837683608005,0.9238189700286749,0.9461144386898592,0.06928146268667963,14.291384283478891,14.291384283478891,14.291384283478891,14.291384283478891,0.0,-0.2650488854192945,-0.2650488854192945,-0.2650488854193056,-0.2650488854193056,0.0,13.803842105701003,13.803842105701003,13.803842105701003,13.803842105701003,0.0
dynamic,3,29345.548916341264,24515.989675300516,29905.840391983933,24435.859151934143,29502.059991022936,29345.548916341264,24515.989675300516,29919.58053935969,24435.859151934143,29502.059991022936,0.5848872683782366,0.48862913669305236,0.5960544594101197,0.4870320521382844,0.5880066966500496,0.5848872683782366,0.48862913669305236,0.5963283148179238,0.4870320521382844,0.5880066966500496,0.8362166666666667,0.8362166666666667,0.8362166666666667,0.8362166666666667,0.8362166666666667,0.09999999999999999,0.9287863318221552,0.9289751541838669,0.9489912499328897,0.07140845427776289,20.33803400050298,20.33803400050298,20.33803400050298,20.33803400050298,0.0,-0.3268500453281864,-0.3268500453281864,-0.3268500453281864,-0.3268500453281864,0.0,19.699629935423136,19.699629935423136,19.699629935423136,19.699629935423136,0.0
dynamic,4,30773.512656292394,26002.66357730784,31321.75494980405,25912.470612407786,30940.22629365538,30773.512656292394,26002.66357730784,31338.092698370634,25912.470612407786,30940.22629365538,0.6157781421969464,0.5203134282602869,0.6267484732326973,0.5185086665814465,0.6191140829145649,0.6157781421969464,0.5203134282602869,0.6270753916632443,0.5185086665814465,0.6191140829145649,0.8329166666666666,0.8329166666666666,0.8329166666666666,0.8329166666666666,0.8329166666666666,0.09999999999999999,0.9265395733584384,0.9268579352159799,0.9478067640888908,0.0695388523329691,18.98868053139171,18.98868053139171,18.988680531391733,18.988680531391733,0.0,-0.3468604846265322,-0.3468604846265322,-0.3468604846265211,-0.3468604846265211,0.0,18.34753991567235,18.34753991567235,18.34753991567237,18.34753991567237,0.0
dynamic,5,27092.3464924589,22960.50806050567,27562.953819198618,22878.926468690464,27245.19700397509,27092.3464924589,22960.50806050567,27574.66064526487,22878.926468690464,27245.19700397509,0.5392906919692437,0.4570437737226679,0.5486584354001756,0.4554198393353597,0.5423332803307341,0.5392906919692437,0.4570437737226679,0.5488914673500581,0.4554198393353597,0.5423332803307341,0.8372833333333334,0.8372833333333334,0.8372833333333334,0.8372833333333334,0.8372833333333334,0.09999999999999998,0.9272212262388703,0.9274272098218669,0.9474883334194878,0.07000111939839342,18.661124275553398,18.661124275553398,18.66112427555342,18.66112427555342,0.0,-0.35531265945953905,-0.35531265945953905,-0.35531265945953905,-0.35531265945953905,0.0,17.995413782068702,17.995413782068702,17.99541378206868,17.99541378206868,0.0
dynamic,6,30384.636496384806,26060.94589469253,30871.67832249624,25973.358447369086,30540.391734085053,30384.636496384806,26060.94589469253,30886.61633187857,25973.358447369086,30540.391734085053,0.6085325047842984,0.5219391939815451,0.6182868022370118,0.5201850242808893,0.6116519143234674,0.6085325047842984,0.5219391939815451,0.6185859752834626,0.5201850242808893,0.6116519143234674,0.8321833333333334,0.8321833333333334,0.8321833333333334,0.8321833333333334,0.8321833333333334,0.09999999999999999,0.9260944995200338,0.9265955846105669,0.9480345601240042,0.0690908173959911,17.188347105638968,17.188347105638968,17.18834710563899,17.18834710563899,0.0,-0.3360869850133952,-0.3360869850133952,-0.3360869850133952,-0.3360869850133952,0.0,16.59068945219222,16.59068945219222,16.59068945219222,16.59068945219222,0.0
dynamic,7,30515.40987097553,26366.384616964162,30994.130607788433,26285.673740182243,30665.869761591624,30515.40987097553,26366.384616964162,31010.481673748396,26285.673740182243,30665.869761591624,0.609406276130837,0.526548400706238,0.618966541674091,0.5249365686819955,0.6124110269120028,0.609406276130837,0.526548400706238,0.6192930797169868,0.5249365686819955,0.6124110269120028,0.8345666666666667,0.8345666666666667,0.8345666666666667,0.8345666666666667,0.8345666666666667,0.10000000000000002,0.9261645971608811,0.9265419696787598,0.9475808147822145,0.07019251752408022,16.306692051595007,16.306692051595007,16.306692051595007,16.306692051595007,0.0,-0.30611279458462315,-0.30611279458462315,-0.30611279458462315,-0.30611279458462315,0.0,15.73604160860902,15.73604160860902,15.73604160860902,15.73604160860902,0.0
dynamic,8,29964.878837849796,26106.735974448442,30402.752920922816,26033.941859153252,30102.65757901921,29964.878837849796,26106.735974448442,30415.48581241678,26033.941859153252,30102.65757901921,0.5974693206358502,0.520541861393106,0.6062000861548226,0.5190904204963462,0.6002164891236658,0.5974693206358502,0.520541861393106,0.6064539671089821,0.5190904204963462,0.6002164891236658,0.8358833333333333,0.8358833333333333,0.8358833333333333,0.8358833333333333,0.8358833333333333,0.10000000000000002,0.9284094559577466,0.9285911249456748,0.9490981454473558,0.06979622726218408,15.306094214465249,15.306094214465249,15.306094214465226,15.306094214465226,0.0,-0.2788326942381292,-0.2788326942381292,-0.2788326942381403,-0.2788326942381403,0.0,14.778342521169453,14.778342521169453,14.77834252116943,14.77834252116943,0.0
dynamic,9,29059.37781332957,25083.579663015364,29511.35234271257,25016.20938893439,29190.969133634775,29059.37781332957,25083.579663015364,29523.916364005003,25016.20938893439,29190.969133634775,0.5791720375758276,0.49993183049020135,0.5881801798284484,0.498589097718627,0.5817947369879773,0.5791720375758276,0.49993183049020135,0.5884305888309683,0.498589097718627,0.5817947369879773,0.8362333333333334,0.8362333333333334,0.8362333333333334,0.8362333333333334,0.8362333333333334,0.10000000000000002,0.928890590762914,0.9290852530724653,0.9500103816286609,0.07033792767754453,16.374813825618272,16.374813825618272,16.374813825618272,16.374813825618272,0.0,-0.2685831726813248,-0.2685831726813248,-0.2685831726813137,-0.2685831726813137,0.0,15.850202418183358,15.850202418183358,15.850202418183358,15.850202418183358,0.0
dynamic,10,30076.37470415043,26008.724738399782,30543.423854303936,25933.30989805982,30221.062472050315,30076.37470415043,26008.724738399782,30559.315872756488,25933.30989805982,30221.062472050315,0.6012028445469532,0.5198937521418391,0.6105387861415623,0.5183862693757335,0.6040950381204213,0.6012028445469532,0.5198937521418391,0.6108564549694463,0.5183862693757335,0.6040950381204213,0.8337833333333333,0.8337833333333333,0.8337833333333333,0.8337833333333333,0.8337833333333333,0.09999999999999999,0.9251763042744297,0.9252180645847942,0.9469424562974401,0.06962218487019757,16.19586418026624,16.19586418026624,16.19586418026624,16.19586418026624,0.0,-0.2899597773381779,-0.2899597773381779,-0.2899597773381779,-0.2899597773381779,0.0,15.6395594427015,15.6395594427015,15.6395594427015,15.6395594427015,0.0
dynamic,11,29308.991073696357,25160.780624491417,29782.321359176898,25088.602811379624,29449.414520694627,29308.991073696357,25160.780624491417,29795.632761462257,25088.602811379624,29449.414520694627,0.5860040202678468,0.5030646930819038,0.5954677868474837,0.5016215697566655,0.5888116469198166,0.5860040202678468,0.5030646930819038,0.5957339350487305,0.5016215697566655,0.5888116469198166,0.8335833333333333,0.8335833333333333,0.8335833333333333,0.8335833333333333,0.8335833333333333,0.10000000000000002,0.9255261486156413,0.925835231007423,0.9466713693727681,0.07060125296407259,17.044915895926806,17.044915895926806,17.04491589592678,17.04491589592678,0.0,-0.28686635040859887,-0.28686635040859887,-0.28686635040860997,-0.28686635040860997,0.0,16.48681140348678,16.48681140348678,16.486811403486755,16.486811403486755,0.0
dynamic,12,28547.6363975228,24295.5009499699,29044.13258089082,24216.88296683674,28698.582409866176,28547.6363975228,24295.5009499699,29061.667780251577,24216.88296683674,28698.582409866176,0.5684402221684713,0.48377174787379584,0.5783264487144983,0.48220630745777143,0.5714458575071419,0.5684402221684713,0.48377174787379584,0.578675609411433,0.48220630745777143,0.5714458575071419,0.8370166666666666,0.8370166666666666,0.8370166666666666,0.8370166666666666,0.8370166666666666,0.09999999999999999,0.9253357501358961,0.925470608742286,0.9472669095476055,0.06957638146200466,18.123032198279198,18.123032198279198,18.123032198279198,18.123032198279198,0.0,-0.3235907063412813,-0.3235907063412813,-0.3235907063412924,-0.3235907063412924,0.0,17.501740162958733,17.501740162958733,17.50174016295871,17.50174016295871,0.0
dynamic,13,29831.13423815958,25750.820663994098,30294.539869384258,25678.50499296206,29967.5107305357,29831.13423815958,25750.820663994098,30308.268757651076,25678.50499296206,29967.5107305357,0.5949449400323005,0.5135681510937975,0.6041869900756718,0.5121259048076836,0.5976647998750664,0.5949449400323005,0.5135681510937975,0.6044607957091218,0.5121259048076836,0.5976647998750664,0.8356833333333333,0.8356833333333333,0.8356833333333333,0.8356833333333333,0.8356833333333333,0.09999999999999999,0.9267846817675666,0.927406444251031,0.9473520238131835,0.07114924141017405,16.37497352632944,16.37497352632944,16.37497352632944,16.37497352632944,0.0,-0.28082860727289827,-0.28082860727289827,-0.28082860727289827,-0.28082860727289827,0.0,15.845372958815052,15.845372958815052,15.845372958815052,15.845372958815052,0.0
dynamic,14,31501.90798008493,27914.32331235811,31901.987371246487,27845.990780909495,31635.601554304445,31501.90798008493,27914.32331235811,31920.147409468143,27845.990780909495,31635.601554304445,0.6296477779793513,0.5579405431104337,0.6376444078920367,0.5565747392798364,0.6323199926906207,0.6296477779793513,0.5579405431104337,0.6380073836115238,0.5565747392798364,0.6323199926906207,0.83385,0.83385,0.83385,0.83385,0.83385,0.10000000000000002,0.9290614297346944,0.9288119513407797,0.950328019182585,0.0684722553888351,13.331070935539625,13.331070935539625,13.331070935539625,13.331070935539625,0.0,-0.24479379522828193,-0.24479379522828193,-0.24479379522829303,-0.24479379522829303,0.0,12.852128377185279,12.852128377185279,12.852128377185256,12.852128377185256,0.0
dynamic,15,29146.769912495984,25481.775024090628,29561.55194167888,25407.256537168265,29279.917151851732,29146.769912495984,25481.775024090628,29575.9271199058,25407.256537168265,29279.917151851732,0.582039058100445,0.5088518686041622,0.590321943041294,0.5073637905059861,0.5846979082583168,0.582039058100445,0.5088518686041622,0.5906090045311381,0.5073637905059861,0.5846979082583168,0.8346166666666667,0.8346166666666667,0.8346166666666667,0.8346166666666667,0.8346166666666667,0.10000000000000002,0.9268885997115865,0.927460998629884,0.948814756376537,0.06901659706434483,14.905327922290802,14.905327922290802,14.905327922290779,14.905327922290779,0.0,-0.2924383676251474,-0.2924383676251474,-0.2924383676251474,-0.2924383676251474,0.0,14.382808438346405,14.382808438346405,14.382808438346405,14.382808438346405,0.0
dynamic,16,27566.02534085552,23638.348205578848,28008.736866343155,23564.028187161814,27703.988688184843,27566.02534085552,23638.348205578848,28021.31131327908,23564.028187161814,27703.988688184843,0.5499785591328263,0.4716162205334753,0.5588112379063715,0.47013343815414016,0.5527311098556491,0.5499785591328263,0.4716162205334753,0.5590621147056997,0.47013343815414016,0.5527311098556491,0.8353666666666667,0.8353666666666667,0.8353666666666667,0.8353666666666667,0.8353666666666667,0.09999999999999999,0.9330220828721044,0.9331340365617944,0.9523906989047783,0.070233724663028,17.199342556627826,17.199342556627826,17.199342556627826,17.199342556627826,0.0,-0.3144044489516995,-0.3144044489516995,-0.3144044489517106,-0.3144044489517106,0.0,16.61570047584673,16.61570047584673,16.61570047584673,16.61570047584673,0.0
dynamic,17,30577.679868647276,26498.13299812735,31044.27066801059,26421.492238467195,30727.22274806912,30577.679868647276,26498.13299812735,31059.622051727314,26421.492238467195,30727.22274806912,0.6116147588488304,0.5300156615286998,0.620947508111023,0.5284826930386478,0.6146059155529378,0.6116147588488304,0.5300156615286998,0.6212545664911954,0.5284826930386478,0.6146059155529378,0.83325,0.83325,0.83325,0.83325,0.83325,0.10000000000000002,0.925958835113609,0.9262296245608037,0.9471620310658921,0.06956711553899622,15.95995367009686,15.95995367009686,15.95995367009686,15.95995367009686,0.0,-0.2892307909601377,-0.2892307909601377,-0.2892307909601266,-0.2892307909601266,0.0,15.395601157289951,15.395601157289951,15.395601157289974,15.395601157289974,0.0
dynamic,18,31397.894967319386,27519.19020532124,31840.967968470042,27451.793635530456,31528.039032674318,31397.894967319386,27519.19020532124,31856.511278897706,27451.793635530456,31528.039032674318,0.6268170922385136,0.5493839253622654,0.6356624537036601,0.5480384427448135,0.6294152449077542,0.6268170922385136,0.5493839253622654,0.6359727551635564,0.5480384427448135,0.6294152449077542,0.83485,0.83485,0.83485,0.83485,0.83485,0.10000000000000002,0.9275546298338998,0.9275382437906314,0.9479207861552702,0.07110410254786696,14.567466547681729,14.567466547681729,14.567466547681729,14.567466547681729,0.0,-0.24490753284502897,-0.24490753284502897,-0.24490753284504008,-0.24490753284504008,0.0,14.094545417430716,14.094545417430716,14.094545417430716,14.094545417430716,0.0
dynamic,19,28860.960509049783,24905.223063672947,29302.118447627094,24830.098753456485,28999.33340128817,28860.960509049783,24905.223063672947,29312.816267188133,24830.098753456485,28999.33340128817,0.5771268698818146,0.4980247773090895,0.5859486171737941,0.4965225314640954,0.5798938850041627,0.5771268698818146,0.4980247773090895,0.5861625393374686,0.4965225314640954,0.5798938850041627,0.8334666666666667,0.8334666666666667,0.8334666666666667,0.8334666666666667,0.8334666666666667,0.09999999999999999,0.9291565626577426,0.929229153636463,0.9497639204759354,0.06962278262536654,16.438761970323167,16.438761970323167,16.438761970323167,16.438761970323167,0.0,-0.3016407844426805,-0.3016407844426805,-0.3016407844426916,-0.3016407844426916,0.0,15.88316408676027,15.88316408676027,15.88316408676027,15.88316408676027,0.0
dynamic,20,27988.24752151946,24085.415312495163,28429.94024317088,24015.032340699352,28128.581864032578,27988.24752151946,24085.415312495163,28442.104899015325,24015.032340699352,28128.581864032578,0.5586142051677436,0.4807180271140483,0.5674298992709195,0.47931326149530673,0.5614151221290656,0.5586142051677436,0.4807180271140483,0.5676726922343038,0.47931326149530673,0.5614151221290656,0.83505,0.83505,0.83505,0.83505,0.83505,0.10000000000000002,0.9275084474247711,0.9274241606568876,0.9479236338057947,0.06972979193367518,16.78678361605781,16.78678361605781,16.78678361605779,16.78678361605779,0.0,-0.29222237143362584,-0.29222237143362584,-0.29222237143362584,-0.29222237143362584,0.0,16.20413083348231,16.20413083348231,16.20413083348231,16.20413083348231,0.0
dynamic,21,30781.005297697524,26534.549005895875,31267.189568863367,26463.718274264593,30930.05278266494,30781.005297697524,26534.549005895875,31281.595672266383,26463.718274264593,30930.05278266494,0.6160636717976448,0.5310733529320285,0.625794363318857,0.5296557176019653,0.6190467693272145,0.6160636717976448,0.5310733529320285,0.6260826929842763,0.5296557176019653,0.6190467693272145,0.8327333333333333,0.8327333333333333,0.8327333333333333,0.8327333333333333,0.8327333333333333,0.09999999999999999,0.9293764109486187,0.9293177639395737,0.9492350335791655,0.06968223709461209,16.565210042923283,16.565210042923283,16.565210042923304,16.565210042923304,0.0,-0.2669377633497505,-0.2669377633497505,-0.2669377633497394,-0.2669377633497394,0.0,16.003499026337707,16.003499026337707,16.003499026337707,16.003499026337707,0.0
dynamic,22,29887.486249034308,26164.746217225213,30313.243586743753,26082.761667863448,30019.394282305722,29887.486249034308,26164.746217225213,30327.32639447393,26082.761667863448,30019.394282305722,0.5977975487845889,0.5233367912878073,0.6063133768050194,0.5216969691147981,0.600435920519756,0.5977975487845889,0.5233367912878073,0.6065950554939181,0.5216969691147981,0.600435920519756,0.8332666666666667,0.8332666666666667,0.8332666666666667,0.8332666666666667,0.8332666666666667,0.09999999999999999,0.9256639800512522,0.9261268029990686,0.9468185244068712,0.0711190396409033,14.732220343657886,14.732220343657886,14.732220343657886,14.732220343657886,0.0,-0.31333974608853676,-0.31333974608853676,-0.31333974608854787,-0.31333974608854787,0.0,14.228076209500085,14.228076209500085,14.228076209500085,14.228076209500085,0.0
dynamic,23,31393.14766805822,27394.251842574253,31848.36588887591,27320.03777125652,31538.54776282668,31393.14766805822,27394.251842574253,31865.324343931556,27320.03777125652,31538.54776282668,0.6246895305459907,0.5451158483419082,0.6337478785544615,0.5436390689548398,0.6275828344574896,0.6246895305459907,0.5451158483419082,0.6340853333850351,0.5436390689548398,0.6275828344574896,0.8375666666666667,0.8375666666666667,0.8375666666666667,0.8375666666666667,0.8375666666666667,0.09999999999999999,0.928524595794927,0.9288860713880819,0.9494886699004083,0.0695795557791823,15.12834131798282,15.12834131798282,15.12834131798282,15.12834131798282,0.0,-0.2709111084479132,-0.2709111084479132,-0.2709111084479243,-0.2709111084479243,0.0,14.59757268957118,14.59757268957118,14.597572689571159,14.597572689571159,0.0
dynamic,24,29629.20410106348,25303.879815416076,30123.3448061508,25234.513422252512,29767.84071121139,29629.20410106348,25303.879815416076,30139.425411000557,25234.513422252512,29767.84071121139,0.5920867291687678,0.505652847916072,0.6019612486741297,0.5042666844301289,0.5948571342314734,0.5920867291687678,0.505652847916072,0.6022825908437024,0.5042666844301289,0.5948571342314734,0.8340333333333333,0.8340333333333333,0.8340333333333333,0.8340333333333333,0.8340333333333333,0.09999999999999999,0.9308666131253435,0.9314871999958382,0.9493826212013836,0.07190003378725117,17.641408860453488,17.641408860453488,17.641408860453488,17.641408860453488,0.0,-0.27413342803384033,-0.27413342803384033,-0.27413342803385143,-0.27413342803385143,0.0,17.093522089099757,17.093522089099757,17.093522089099757,17.093522089099757,0.0
dynamic,25,30174.896436966865,25679.102171940212,30690.265716814254,25607.951049752613,30323.823992368998,30174.896436966865,25679.102171940212,30706.373913726835,25607.951049752613,30323.823992368998,0.6040778434690676,0.5140755559725378,0.6143951336646031,0.5126511661145222,0.6070592567338444,0.6040778434690676,0.5140755559725378,0.6147176071774271,0.5126511661145222,0.6070592567338444,0.8325333333333333,0.8325333333333333,0.8325333333333333,0.8325333333333333,0.8325333333333333,0.09999999999999999,0.9311058678958419,0.93143696944783,0.9498250009878609,0.07098403820394916,18.087555356604778,18.087555356604778,18.087555356604778,18.087555356604778,0.0,-0.2770779200580664,-0.2770779200580664,-0.2770779200580664,-0.2770779200580664,0.0,17.50759911668269,17.50759911668269,17.50759911668269,17.50759911668269,0.0
dynamic,26,31986.71763768432,27616.468310481956,32488.287555855008,27529.835096486808,32154.179373853585,31986.71763768432,27616.468310481956,32503.714410400178,27529.835096486808,32154.179373853585,0.6394913460421904,0.552119560776544,0.6495189339222097,0.5503875546589657,0.6428393085398266,0.6394913460421904,0.552119560776544,0.6498273538135544,0.5503875546589657,0.6428393085398266,0.83365,0.83365,0.83365,0.83365,0.83365,0.09999999999999999,0.9251982525263323,0.925111601567583,0.9468512534629903,0.06824425496955976,16.43117799262306,16.43117799262306,16.43117799262306,16.43117799262306,0.0,-0.31370127787943014,-0.31370127787943014,-0.31370127787943014,-0.31370127787943014,0.0,15.824794387425767,15.824794387425767,15.824794387425767,15.824794387425767,0.0
dynamic,27,30652.31635660252,26516.86734037689,31125.932559096807,26427.999409201482,30807.656458354308,30652.31635660252,26516.86734037689,31138.752211899082,26427.999409201482,30807.656458354308,0.6125318004196979,0.5298922373281821,0.621996174395444,0.5281163704328661,0.6156359949313438,0.6125318004196979,0.5298922373281821,0.6222523522620815,0.5281163704328661,0.6156359949313438,0.8340333333333333,0.8340333333333333,0.8340333333333333,0.8340333333333333,0.8340333333333333,0.09999999999999999,0.9251280672874943,0.9254274159716939,0.9470335712635832,0.06895237201494948,16.181357559698938,16.181357559698938,16.181357559698938,16.181357559698938,0.0,-0.3351373676033442,-0.3351373676033442,-0.3351373676033331,-0.3351373676033331,0.0,15.595541370486977,15.595541370486977,15.595541370486998,15.595541370486998,0.0
dynamic,28,30541.49730222339,26564.658334138025,30995.05338505667,26489.10081838868,30682.939787939064,30541.49730222339,26564.658334138025,31011.1981165616,26489.10081838868,30682.939787939064,0.6103904649097328,0.5309109108269651,0.6194550600578917,0.5294008477573883,0.6132172793176726,0.6103904649097328,0.5309109108269651,0.6197777223711248,0.5294008477573883,0.6132172793176726,0.8339333333333333,0.8339333333333333,0.8339333333333333,0.8339333333333333,0.8339333333333333,0.09999999999999999,0.928540135987901,0.9287968903952359,0.9495053527393559,0.0692644799069188,15.502858730573887,15.502858730573887,15.502858730573887,15.502858730573887,0.0,-0.28442871276174175,-0.28442871276174175,-0.28442871276174175,-0.28442871276174175,0.0,14.970412636456775,14.970412636456775,14.970412636456775,14.970412636456775,0.0
dynamic,29,27576.222488072282,23355.549921125013,28056.405913427945,23267.905329250567,27727.587902951494,27576.222488072282,23355.549921125013,28068.710418460723,23267.905329250567,27727.587902951494,0.5499077210615247,0.4657417177722499,0.5594832375501614,0.4639939643298815,0.5529261551628512,0.5499077210615247,0.4657417177722499,0.5597286062667901,0.4639939643298815,0.5529261551628512,0.8357833333333333,0.8357833333333333,0.8357833333333333,0.8357833333333333,0.8357833333333333,0.10000000000000002,0.9279827455449231,0.9281935483889607,0.9489845043114546,0.0696186873662958,18.71948207852725,18.71948207852725,18.71948207852725,18.71948207852725,0.0,-0.3752623773382924,-0.3752623773382924,-0.3752623773383035,-0.3752623773383035,0.0,18.071390231448525,18.071390231448525,18.071390231448504,18.071390231448504,0.0
dynamic,30,32022.823471727184,27725.5243481504,32509.91211472791,27644.459112204917,32176.77345776699,32022.823471727184,27725.5243481504,32522.740237741284,27644.459112204917,32176.77345776699,0.6387191533374658,0.553006309800351,0.6484345004533252,0.5513894030677541,0.6417898008969003,0.6387191533374658,0.553006309800351,0.6486903669567035,0.5513894030677541,0.6417898008969003,0.8356,0.8356,0.8356,0.8356,0.8356,0.09999999999999999,0.9283921056835308,0.9284735029191117,0.9493111766050951,0.06945506501565533,16.054697663142804,16.054697663142804,16.054697663142804,16.054697663142804,0.0,-0.29238486142784126,-0.29238486142784126,-0.29238486142784126,-0.29238486142784126,0.0,15.499433192373369,15.499433192373369,15.499433192373369,15.499433192373369,0.0
stationary,1,45887.94300528642,39750.42546626266,46571.918045674036,39622.46242803123,46150.85889061114,45887.94300528642,39750.42546626266,46594.42336061482,39622.46242803123,46150.85889061114,0.6775328225443896,0.5869127313114615,0.6876316744282134,0.5850233644582924,0.6814147603740128,0.6775328225443896,0.5869127313114615,0.6879639641007386,0.5850233644582924,0.6814147603740128,0.8466,0.8466,0.8466,0.8466,0.8466,0.10000000000000002,0.9255062900731209,0.9252287656055568,0.9478330949510907,0.06414855568086994,16.101546962763223,16.101546962763223,16.101546962763223,16.101546962763223,0.0,-0.321916147388257,-0.321916147388257,-0.3219161473882681,-0.3219161473882681,0.0,15.440130431390852,15.440130431390852,15.440130431390852,15.440130431390852,0.0
stationary,2,46105.38371194756,40787.69595748618,46711.29517106885,40695.77593872377,46319.29916576205,46105.38371194756,40787.69595748618,46729.829725365256,40695.77593872377,46319.29916576205,0.6818406618250427,0.6031987452858839,0.6908013305589975,0.6018393637694105,0.6850042024543701,0.6818406618250427,0.6031987452858839,0.691075433315566,0.6018393637694105,0.6850042024543701,0.8452375,0.8452375,0.8452375,0.8452375,0.8452375,0.09999999999999999,0.9244171850568487,0.9250115605492354,0.9469908078424134,0.06538341694855489,13.561940870701704,13.561940870701704,13.561940870701704,13.561940870701704,0.0,-0.2253621260152272,-0.2253621260152272,-0.2253621260152272,-0.2253621260152272,0.0,13.037480126369738,13.037480126369738,13.037480126369738,13.037480126369738,0.0
