window,seed,scenario,profile,tasks,assigned,qualified,coverage,qualified_coverage,qos_violations,qos_violation_rate,ir_violations,target_violations,design_reserve,execution_payment,pps,settlement_over_reserve_slots,reserve_over_budget_slots,settlement_over_budget_slots,run_status,source,redistributable,config_sha256,preregistration_sha256,runner_sha256
w04,2,stable,fixed_envelope,1084,576,576,0.5313653136531366,0.5313653136531366,0,0.0,0,0,312.0504516468603,301.77231672808813,0.5239102720973752,0,0,0,ok,geolife,False,fc694f03bb9b6ffc3e1270b25542e6378e8f25cba62e636893cc88fea8f1a270,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,2,stable,frozen_point,1084,855,855,0.7887453874538746,0.7887453874538746,0,0.0,0,0,225.24826908236884,225.24826908236884,0.2634482679325951,0,0,0,ok,geolife,False,dbf822e22c392a718623560e85cf2356863d381839e61bf10080a5847a5fa470,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,2,up_step,fixed_envelope,1084,576,576,0.5313653136531366,0.5313653136531366,0,0.0,0,0,311.8432939786179,306.6806933166968,0.5324317592303764,0,0,0,ok,geolife,False,fc694f03bb9b6ffc3e1270b25542e6378e8f25cba62e636893cc88fea8f1a270,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,2,up_step,frozen_point,1084,855,855,0.7887453874538746,0.7887453874538746,0,0.0,0,414,225.024421588677,228.3166897690885,0.26703706405741345,215,0,0,failed,geolife,False,dbf822e22c392a718623560e85cf2356863d381839e61bf10080a5847a5fa470,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,11,down_step,fixed_envelope,1084,594,594,0.5479704797047971,0.5479704797047971,0,0.0,0,0,328.4094706387862,306.29368613420286,0.5156459362528668,0,0,0,ok,geolife,False,5a5118e98ed41acc3bf169a5de9f2e508ad6f993d754aa5a107f400fa714adb6,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,11,down_step,frozen_point,1084,861,716,0.794280442804428,0.6605166051660517,145,0.16840882694541232,0,0,227.5054946007709,217.17011176751072,0.25223009496807286,0,0,0,failed,geolife,False,2d6df736acaa93b1a6460949b78646501e81eb42b14b45afc9f147d6f6c9543a,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,11,stable,fixed_envelope,1084,594,594,0.5479704797047971,0.5479704797047971,0,0.0,0,0,327.9601695410877,317.2821631411156,0.5341450557931239,0,0,0,ok,geolife,False,5a5118e98ed41acc3bf169a5de9f2e508ad6f993d754aa5a107f400fa714adb6,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,11,stable,frozen_point,1084,861,861,0.794280442804428,0.794280442804428,0,0.0,0,0,226.7087764899831,226.7087764899831,0.26330868349591535,0,0,0,ok,geolife,False,2d6df736acaa93b1a6460949b78646501e81eb42b14b45afc9f147d6f6c9543a,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,11,up_step,fixed_envelope,1084,594,594,0.5479704797047971,0.5479704797047971,0,0.0,0,0,327.7670735339165,322.08704902920056,0.5422340892747484,0,0,0,ok,geolife,False,5a5118e98ed41acc3bf169a5de9f2e508ad6f993d754aa5a107f400fa714adb6,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,11,up_step,frozen_point,1084,861,861,0.794280442804428,0.794280442804428,0,0.0,0,427,226.49280539801975,229.4618235106214,0.2665061829391654,219,0,0,failed,geolife,False,2d6df736acaa93b1a6460949b78646501e81eb42b14b45afc9f147d6f6c9543a,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,23,down_step,fixed_envelope,1084,593,593,0.5470479704797048,0.5470479704797048,0,0.0,0,0,473.8562884354743,441.9907356101934,0.7453469403207308,0,0,0,ok,geolife,False,fc41ce6500a495d42659f04332afe058aabff028d0a7eed554cf4e904c5682d9,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,23,down_step,frozen_point,1084,879,728,0.8108856088560885,0.6715867158671587,151,0.17178612059158135,0,0,357.30139698536436,342.49132013778046,0.3896374518063486,0,0,0,failed,geolife,False,d9b71c133c38316601ffcdbe7aa3f27efb1a2047d6155435b31860a01874da49,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,23,stable,fixed_envelope,1084,593,593,0.5470479704797048,0.5470479704797048,0,0.0,0,0,473.7071766695741,457.32085025056324,0.7711987356670543,0,0,0,ok,geolife,False,fc41ce6500a495d42659f04332afe058aabff028d0a7eed554cf4e904c5682d9,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,23,stable,frozen_point,1084,879,879,0.8108856088560885,0.8108856088560885,0,0.0,0,0,356.98788752354494,356.98788752354494,0.40612956487320245,0,0,0,ok,geolife,False,d9b71c133c38316601ffcdbe7aa3f27efb1a2047d6155435b31860a01874da49,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,23,up_step,fixed_envelope,1084,593,593,0.5470479704797048,0.5470479704797048,0,0.0,0,0,473.64310408334893,464.0848896206186,0.7826052101528138,0,0,0,ok,geolife,False,fc41ce6500a495d42659f04332afe058aabff028d0a7eed554cf4e904c5682d9,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w04,23,up_step,frozen_point,1084,879,879,0.8108856088560885,0.8108856088560885,0,0.0,0,426,356.9052994651249,360.9902692779519,0.4106829002024481,221,0,0,failed,geolife,False,d9b71c133c38316601ffcdbe7aa3f27efb1a2047d6155435b31860a01874da49,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,2,down_step,fixed_envelope,1979,1074,1074,0.5426983324911572,0.5426983324911572,0,0.0,0,0,761.5793563150232,704.4956061643425,0.6559549405627024,0,0,0,ok,geolife,False,54f22d9deaeca5a2ce2ba2a34abd70894af635e2a6aba8ac56a77e2227dfb705,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,2,down_step,frozen_point,1979,1555,1233,0.7857503789792825,0.6230419403739262,322,0.20707395498392284,1,0,553.7685498518979,524.3306994014823,0.3371901603868053,0,0,0,failed,geolife,False,267844b37911964720aba1660ace3b90b9252e03036e569cc3a63f91a1444976,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,2,stable,fixed_envelope,1979,1074,1074,0.5426983324911572,0.5426983324911572,0,0.0,0,0,760.7298930467678,734.625090873295,0.6840084645002746,0,0,0,ok,geolife,False,54f22d9deaeca5a2ce2ba2a34abd70894af635e2a6aba8ac56a77e2227dfb705,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,2,stable,frozen_point,1979,1555,1555,0.7857503789792825,0.7857503789792825,0,0.0,0,0,552.2923001497193,552.2923001497193,0.3551718972023918,0,0,0,ok,geolife,False,267844b37911964720aba1660ace3b90b9252e03036e569cc3a63f91a1444976,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,2,up_step,fixed_envelope,1979,1074,1074,0.5426983324911572,0.5426983324911572,0,0.0,0,0,760.3605735610056,747.908136545141,0.6963762910103733,0,0,0,ok,geolife,False,54f22d9deaeca5a2ce2ba2a34abd70894af635e2a6aba8ac56a77e2227dfb705,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,2,up_step,frozen_point,1979,1555,1555,0.7857503789792825,0.7857503789792825,0,0.0,0,866,551.9094207227276,560.2615203337533,0.36029679764228506,274,0,0,failed,geolife,False,267844b37911964720aba1660ace3b90b9252e03036e569cc3a63f91a1444976,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,11,down_step,fixed_envelope,1979,1050,1050,0.5305709954522486,0.5305709954522486,0,0.0,0,0,665.7855535176877,613.4121298508162,0.5842020284293488,0,0,0,ok,geolife,False,eb88dee81940f73ad439def23e0ce69f81324f37282da115ebe8c4f5347c445c,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,11,down_step,frozen_point,1979,1534,1251,0.7751389590702374,0.6321374431531076,283,0.18448500651890481,0,0,491.1613318826481,463.4658720266786,0.30212899089092476,0,0,0,failed,geolife,False,95f22021be7f71ff578c68cf567042aeb99965dde25d9b5c8c1c1a8b0312c39d,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,11,stable,fixed_envelope,1979,1050,1050,0.5305709954522486,0.5305709954522486,0,0.0,0,0,665.077660271387,642.4630245598919,0.6118695471998971,0,0,0,ok,geolife,False,eb88dee81940f73ad439def23e0ce69f81324f37282da115ebe8c4f5347c445c,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,11,stable,frozen_point,1979,1534,1534,0.7751389590702374,0.7751389590702374,0,0.0,0,0,490.0061655957635,490.0061655957635,0.31943035566868544,0,0,0,ok,geolife,False,95f22021be7f71ff578c68cf567042aeb99965dde25d9b5c8c1c1a8b0312c39d,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,11,up_step,fixed_envelope,1979,1050,1050,0.5305709954522486,0.5305709954522486,0,0.0,0,0,664.7672712694639,655.3654379779136,0.6241575599789654,0,0,0,ok,geolife,False,eb88dee81940f73ad439def23e0ce69f81324f37282da115ebe8c4f5347c445c,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,11,up_step,frozen_point,1979,1534,1534,0.7751389590702374,0.7751389590702374,0,0.0,0,853,489.70129479783355,497.5140775507066,0.3243246920148022,274,0,0,failed,geolife,False,95f22021be7f71ff578c68cf567042aeb99965dde25d9b5c8c1c1a8b0312c39d,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,23,down_step,fixed_envelope,1979,1054,1054,0.5325922182920667,0.5325922182920667,0,0.0,0,0,751.0191999952413,697.0756774091928,0.6613621227791203,0,0,0,ok,geolife,False,fc700dd7db36fee88d0dad9c0d1df6898c32970d2363ccc24a03384a8a5c1faf,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,23,down_step,frozen_point,1979,1547,1251,0.7817079332996463,0.6321374431531076,296,0.19133807369101485,0,0,533.1060743275631,506.47383975336254,0.3273909759233113,0,0,0,failed,geolife,False,afb6dea70a5f3b342223da8431cf9c73e61ecfa920fb2ddcc546c33ffee2aa9c,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,23,stable,fixed_envelope,1979,1054,1054,0.5325922182920667,0.5325922182920667,0,0.0,0,0,750.1066296206825,725.8775200813344,0.6886883492232774,0,0,0,ok,geolife,False,fc700dd7db36fee88d0dad9c0d1df6898c32970d2363ccc24a03384a8a5c1faf,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,23,stable,frozen_point,1979,1547,1547,0.7817079332996463,0.7817079332996463,0,0.0,0,0,531.6300229742864,531.6300229742864,0.3436522449736822,0,0,0,ok,geolife,False,afb6dea70a5f3b342223da8431cf9c73e61ecfa920fb2ddcc546c33ffee2aa9c,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,23,up_step,fixed_envelope,1979,1054,1054,0.5325922182920667,0.5325922182920667,0,0.0,0,0,749.7128750945543,738.3479316354955,0.700519859236713,0,0,0,ok,geolife,False,fc700dd7db36fee88d0dad9c0d1df6898c32970d2363ccc24a03384a8a5c1faf,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w05,23,up_step,frozen_point,1979,1547,1547,0.7817079332996463,0.7817079332996463,0,0.0,0,855,531.2373973038984,538.6814245749988,0.3482103584841621,275,0,0,failed,geolife,False,afb6dea70a5f3b342223da8431cf9c73e61ecfa920fb2ddcc546c33ffee2aa9c,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,2,down_step,fixed_envelope,1983,1070,1070,0.5395864851235502,0.5395864851235502,0,0.0,0,0,604.2749538216085,558.4274361087773,0.521894800101661,0,0,0,ok,geolife,False,d7bc38c0ba4de08106657c5d9fb87de63f8dcde86ee142c8ac32e8d0435139b6,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,2,down_step,frozen_point,1983,1532,1265,0.7725668179525971,0.637922339889057,267,0.17428198433420367,0,0,419.8809884411537,397.0299109105652,0.2591579052941026,0,0,0,failed,geolife,False,3a17a0c85ab2ff1e88a863986eee7de07b07df621346d6d3f76b251ddf49de2d,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,2,stable,fixed_envelope,1983,1070,1070,0.5395864851235502,0.5395864851235502,0,0.0,0,0,603.6311993570197,583.1536540803352,0.5450034150283506,0,0,0,ok,geolife,False,d7bc38c0ba4de08106657c5d9fb87de63f8dcde86ee142c8ac32e8d0435139b6,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,2,stable,frozen_point,1983,1532,1532,0.7725668179525971,0.7725668179525971,0,0.0,0,0,418.8176704219422,418.8176704219422,0.27337968043207717,0,0,0,ok,geolife,False,3a17a0c85ab2ff1e88a863986eee7de07b07df621346d6d3f76b251ddf49de2d,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,2,up_step,fixed_envelope,1983,1070,1070,0.5395864851235502,0.5395864851235502,0,0.0,0,0,603.3534338151783,594.0869409178134,0.555221440110106,0,0,0,ok,geolife,False,d7bc38c0ba4de08106657c5d9fb87de63f8dcde86ee142c8ac32e8d0435139b6,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,2,up_step,frozen_point,1983,1532,1532,0.7725668179525971,0.7725668179525971,0,0.0,0,812,418.5313215475577,425.0719056103079,0.27746207938009654,252,0,0,failed,geolife,False,3a17a0c85ab2ff1e88a863986eee7de07b07df621346d6d3f76b251ddf49de2d,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,11,down_step,fixed_envelope,1983,1043,1043,0.5259707513867877,0.5259707513867877,0,0.0,0,0,603.5721998967983,560.7748400909779,0.5376556472588475,0,0,0,ok,geolife,False,c7a51ee57bd4d2fe47d1fcef4b62678b6d333d30646864497484fad639019d88,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,11,down_step,frozen_point,1983,1556,1275,0.7846696923852748,0.642965204236006,281,0.18059125964010284,0,0,443.67577311611603,421.7809374520084,0.2710674405218563,0,0,0,failed,geolife,False,7eba16bf31d7e9bfcb92191c7559ec0dfa543e28549934383ed1794eb1f5e092,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,11,stable,fixed_envelope,1983,1043,1043,0.5259707513867877,0.5259707513867877,0,0.0,0,0,602.9129433387006,583.3095047071506,0.5592612700931454,0,0,0,ok,geolife,False,c7a51ee57bd4d2fe47d1fcef4b62678b6d333d30646864497484fad639019d88,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,11,stable,frozen_point,1983,1556,1556,0.7846696923852748,0.7846696923852748,0,0.0,0,0,442.5677398829912,442.5677398829912,0.2844265680481948,0,0,0,ok,geolife,False,7eba16bf31d7e9bfcb92191c7559ec0dfa543e28549934383ed1794eb1f5e092,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,11,up_step,fixed_envelope,1983,1043,1043,0.5259707513867877,0.5259707513867877,0,0.0,0,0,602.6284091295624,593.2104036637838,0.5687539824197352,0,0,0,ok,geolife,False,c7a51ee57bd4d2fe47d1fcef4b62678b6d333d30646864497484fad639019d88,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,11,up_step,frozen_point,1983,1556,1556,0.7846696923852748,0.7846696923852748,0,0.0,0,824,442.28066707738105,448.39134430792035,0.28816924441383057,255,0,0,failed,geolife,False,7eba16bf31d7e9bfcb92191c7559ec0dfa543e28549934383ed1794eb1f5e092,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,23,down_step,fixed_envelope,1983,1083,1083,0.546142208774584,0.546142208774584,0,0.0,0,0,724.7791531133803,673.1948454299819,0.6216018886703434,0,0,0,ok,geolife,False,ff7d76e56b6fbdd7d3f5d1da802e14bcd76caebcffc05e4a3323a5472c4042de,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,23,down_step,frozen_point,1983,1555,1279,0.7841654059505799,0.6449823499747857,276,0.17749196141479098,0,0,511.53271521830675,487.0297157732408,0.3132023895647851,0,0,0,failed,geolife,False,03a63d83e0132c57c50557a36bb35e4ec7b45a867c2f8736fbb07585d2def5cb,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,23,stable,fixed_envelope,1983,1083,1083,0.546142208774584,0.546142208774584,0,0.0,0,0,724.0697422927101,699.8683909728998,0.6462312012676822,0,0,0,ok,geolife,False,ff7d76e56b6fbdd7d3f5d1da802e14bcd76caebcffc05e4a3323a5472c4042de,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,23,stable,frozen_point,1983,1555,1555,0.7841654059505799,0.7841654059505799,0,0.0,0,0,510.42974573852985,510.42974573852985,0.32825064034632145,0,0,0,ok,geolife,False,03a63d83e0132c57c50557a36bb35e4ec7b45a867c2f8736fbb07585d2def5cb,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,23,up_step,fixed_envelope,1983,1083,1083,0.546142208774584,0.546142208774584,0,0.0,0,0,723.7659845938463,711.6485081221468,0.6571085024211882,0,0,0,ok,geolife,False,ff7d76e56b6fbdd7d3f5d1da802e14bcd76caebcffc05e4a3323a5472c4042de,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
w06,23,up_step,frozen_point,1983,1555,1555,0.7841654059505799,0.7841654059505799,0,0.0,0,813,510.14710932671875,516.9465238864145,0.33244149446071675,256,0,0,failed,geolife,False,03a63d83e0132c57c50557a36bb35e4ec7b45a867c2f8736fbb07585d2def5cb,8ccef4cfda2df7e47fea28354936c0ff4b0e9b499e125c9419b0d4fbacdc52c3,9ffc7036eec33993c9496d2e8f2c0b7630d27a1a77f46a91a90576dc0ac1a94f
