scenario,seed,phase,design_reserve_MOI,design_reserve_PASI,execution_settlement_MOI,execution_settlement_PASI,assigned_MOI,assigned_PASI,tasks_MOI,tasks_PASI,coverage_MOI,coverage_PASI,mean_selected_H_MOI,mean_selected_H_PASI,mean_selected_lambda_MOI,mean_selected_lambda_PASI,design_reserve_saving_pct,execution_settlement_saving_pct,coverage_diff_pp
burst,5,Late,8326.959632630893,6836.801484612095,8330.447855142978,6836.801484612095,16535.0,16535.0,20640.0,20640.0,0.8011143410852714,0.8011143410852714,0.9752510109984966,0.9753029668666866,0.8876060297289965,0.7515214820014918,17.895585108630875,17.92996482906677,0.0
burst,5,Middle,5358.395427121306,4384.493559048042,5360.612345859378,4384.493559048042,10936.0,10936.0,13760.0,13760.0,0.7947674418604651,0.7947674418604651,0.9745554901675322,0.9749069821488638,0.8730111433482048,0.7376707108399794,18.17525192605045,18.209091123056233,0.0
burst,6,Early,3177.230739286125,2717.4895855320965,3178.447763309206,2717.4895855320965,5581.0,5581.0,6880.0,6880.0,0.8111918604651163,0.8111918604651163,0.8070875479434866,0.808181357160855,0.9122934650082489,0.8079731748635093,14.469869879747076,14.502619269010353,0.0
burst,6,Late,9179.592961704906,7606.454829664572,9184.030306629433,7606.454829664572,16303.0,16303.0,20640.0,20640.0,0.7898740310077519,0.7898740310077519,0.9741170786635931,0.9739349176645838,0.9074929131376409,0.7820455098196347,17.13734082331423,17.177376645045463,0.0
burst,6,Middle,6251.645544304912,5193.906436473993,6254.767165217301,5193.906436473993,10890.0,10890.0,13760.0,13760.0,0.7914244186046512,0.7914244186046512,0.9737928503086364,0.9733576885350483,0.9148324937574974,0.790502236137064,16.919371073340706,16.960834843585292,0.0
burst,7,Early,3086.330781869272,2651.279474973506,3087.8317420148123,2651.279474973506,5554.0,5554.0,6880.0,6880.0,0.8072674418604651,0.8072674418604651,0.8042259051650104,0.8042019804640705,0.9518369404483827,0.8392044525228989,14.096068686204543,14.137825617287547,0.0
burst,7,Late,9391.733182959057,7863.23577281578,9397.21194763337,7863.23577281578,16428.0,16428.0,20640.0,20640.0,0.7959302325581395,0.7959302325581395,0.974453160095474,0.9749533313095536,0.9652797423836772,0.8312320599519383,16.274923705420818,16.323737118687763,0.0
burst,7,Middle,6154.810996371954,5138.421976941191,6158.21675156723,5138.421976941191,10908.0,10908.0,13760.0,13760.0,0.7927325581395349,0.7927325581395349,0.9745467048911853,0.9748714327169611,0.9579639774877491,0.8246996069673076,16.513732428662543,16.559903877474056,0.0
burst,8,Early,2949.92537878282,2562.5859097157804,2950.9341838044734,2562.5859097157804,5506.0,5506.0,6880.0,6880.0,0.8002906976744186,0.8002906976744186,0.8069587040503006,0.8081012167792505,0.914250298546708,0.8063032667065306,13.130483633686396,13.160180807150956,0.0
burst,8,Late,9016.891119886128,7622.75748681125,9020.528947949206,7622.75748681125,16425.0,16425.0,20640.0,20640.0,0.7957848837209303,0.7957848837209303,0.9757328996480702,0.97469959122072,0.931473407147667,0.8033988945360219,15.461355965585666,15.495448983130157,0.0
burst,8,Middle,6181.800825803028,5245.18337214048,6184.324967952161,5245.18337214048,11003.0,11003.0,13760.0,13760.0,0.7996366279069768,0.7996366279069768,0.9747511219451046,0.9736629357138693,0.9440267040451601,0.8161220450904533,15.151207229988351,15.185838400769924,0.0
burst,9,Early,2960.1791767944082,2544.55372756391,2961.187626593692,2544.55372756391,5515.0,5515.0,6880.0,6880.0,0.8015988372093024,0.8015988372093024,0.8065649986808182,0.8068578350075476,0.9118401283444358,0.8047023770126326,14.040550399404573,14.069824393702602,0.0
burst,9,Late,8730.97692279943,7287.593695913378,8734.695239383851,7287.593695913378,16404.0,16404.0,20640.0,20640.0,0.7947674418604651,0.7947674418604651,0.975230491545549,0.9742687903817169,0.9067501307568981,0.7808101719669502,16.531749421040242,16.56728144269579,0.0
burst,9,Middle,5732.225158201272,4785.197297719389,5734.538826195872,4785.197297719389,10939.0,10939.0,13760.0,13760.0,0.7949854651162791,0.7949854651162791,0.9747961341402371,0.973837307814569,0.8967507268417074,0.7702826602783673,16.521121106468417,16.55480165449066,0.0
burst,10,Early,3085.685527514078,2663.8995535582453,3087.072152021569,2663.8995535582453,5524.0,5524.0,6880.0,6880.0,0.8029069767441861,0.8029069767441861,0.7987229811527556,0.7998796793244924,0.9405774630396535,0.8379348729655952,13.669117289979848,13.707894653068253,0.0
burst,10,Late,9141.470877192298,7651.711526321893,9146.690040798054,7651.711526321893,16456.0,16456.0,20640.0,20640.0,0.7972868217054263,0.7972868217054263,0.9732101394591793,0.9733176020342724,0.9379615740701938,0.8162597136506656,16.296713853645926,16.34447551855297,0.0
burst,10,Middle,6012.483931574516,5038.405795446465,6015.686878233379,5038.405795446465,10858.0,10858.0,13760.0,13760.0,0.7890988372093023,0.7890988372093023,0.9724639075779801,0.9724666998605099,0.9345133586416514,0.8120551877023378,16.200927057994885,16.24554440030813,0.0
burst,11,Early,3108.7450631485467,2672.9515544446112,3109.878542135972,2672.9515544446112,5551.0,5551.0,6880.0,6880.0,0.8068313953488372,0.8068313953488372,0.8018629580428159,0.8038787431746489,0.8790969170041809,0.7771988879619307,14.01830963464603,14.049647977289315,0.0
burst,11,Late,8877.826716268872,7371.231870560622,8881.636506248118,7371.231870560622,16538.0,16538.0,20640.0,20640.0,0.8012596899224806,0.8012596899224806,0.9741714600975264,0.9745863898636103,0.8531934541911793,0.732861784270171,16.97031147214635,17.005927169220957,0.0
burst,11,Middle,5911.27004923133,4922.132917973843,5913.836712106615,4922.132917973843,10922.0,10922.0,13760.0,13760.0,0.79375,0.79375,0.9736513219646928,0.9739550158298069,0.8592321952756024,0.739444518724725,16.73307297788076,16.769211637220003,0.0
burst,12,Early,2796.5091034912466,2366.640577426414,2798.055050516599,2366.640577426414,5401.0,5401.0,6880.0,6880.0,0.7850290697674419,0.7850290697674419,0.7947582458402586,0.7980473633053244,0.8717154674261774,0.7634518646359498,15.371611897424964,15.418369735453696,0.0
burst,12,Late,8514.212684199592,6977.443552061032,8519.857329761011,6977.443552061032,16373.0,16373.0,20640.0,20640.0,0.793265503875969,0.793265503875969,0.9727981827379774,0.973675509756285,0.8791254067375176,0.7509112525537122,18.04945670420528,18.103751248417264,0.0
burst,12,Middle,5724.201379860502,4697.546679835363,5727.924351142018,4697.546679835363,10924.0,10924.0,13760.0,13760.0,0.7938953488372092,0.7938953488372092,0.9718426063037781,0.9724086975867676,0.8801553223069397,0.752107666418797,17.93533511307317,17.988674572862006,0.0
burst,13,Early,2987.7666759328886,2565.6934493126823,2988.9252085790977,2565.6934493126823,5490.0,5490.0,6880.0,6880.0,0.7979651162790697,0.7979651162790697,0.8009716660040833,0.8009423905420608,0.9047949894799729,0.7968147814786438,14.12671310715452,14.159998318178568,0.0
burst,13,Late,9123.715016284072,7583.891271762886,9128.516537905027,7583.891271762886,16563.0,16563.0,20640.0,20640.0,0.8024709302325581,0.8024709302325581,0.9747297770076262,0.9745315823984418,0.9149121359031328,0.7868535953130269,16.877157405430754,16.920879309669612,0.0
burst,13,Middle,5951.558185593329,4953.610768102315,5954.414740732496,4953.610768102315,10879.0,10879.0,13760.0,13760.0,0.790625,0.790625,0.9742028022728731,0.9740937153435607,0.9108566919265887,0.782069387660807,16.767834344738496,16.807763923193985,0.0
burst,14,Early,3108.7448052845593,2742.3391610147787,3110.298714597975,2742.3391610147787,5338.0,5338.0,6880.0,6880.0,0.7758720930232558,0.7758720930232558,0.807717690764048,0.8093516643148917,0.9523073958256689,0.8657586551732137,11.786288911425835,11.83036059707716,0.0
burst,14,Late,9495.588801645967,8162.550008430281,9501.3391886061,8162.550008430281,16349.0,16349.0,20640.0,20640.0,0.7921027131782946,0.7921027131782946,0.9731051680324659,0.9737992564532286,0.9525604635182983,0.8484296751551512,14.038505890067777,14.090531382999982,0.0
burst,14,Middle,6495.899798191413,5598.379066664412,6499.837545766361,5598.379066664412,10976.0,10976.0,13760.0,13760.0,0.7976744186046512,0.7976744186046512,0.9727636674445928,0.9731845553755379,0.9639197646516411,0.860381223528565,13.816726849402583,13.868938611998228,0.0
burst,15,Early,2977.5636647758274,2602.935431217512,2978.8362435519243,2602.935431217512,5457.0,5457.0,6880.0,6880.0,0.7931686046511628,0.7931686046511628,0.8066896967902596,0.8074199701424648,0.9082581583472933,0.8169549749630395,12.58170355818472,12.619049239383273,0.0
burst,15,Late,8848.452330816697,7517.944250996832,8852.867540318499,7517.944250996832,16414.0,16414.0,20640.0,20640.0,0.7952519379844961,0.7952519379844961,0.9738953016908393,0.9735639471171569,0.9009701479179144,0.7909920995416737,15.03661917447502,15.078993142527475,0.0
burst,15,Middle,5804.303350068221,4930.430246128063,5807.19918109387,4930.430246128063,10864.0,10864.0,13760.0,13760.0,0.7895348837209303,0.7895348837209303,0.9727620544733504,0.9723638395784256,0.8922467698745746,0.7837351282197578,15.05560704248663,15.097965604834906,0.0
burst,16,Early,2753.154939788376,2361.0893856490634,2754.206317784398,2361.0893856490634,5453.0,5453.0,6880.0,6880.0,0.7925872093023256,0.7925872093023256,0.8129733105430446,0.8131538940539186,0.861803358329308,0.7592340849228143,14.240591710739281,14.273329111073085,0.0
burst,16,Late,8232.747850700334,6840.423978578704,8236.149711456324,6840.423978578704,16373.0,16373.0,20640.0,20640.0,0.793265503875969,0.793265503875969,0.9762661273097664,0.9755996672553782,0.860354728499812,0.737770749168391,16.91201889540671,16.946337570044324,0.0
burst,16,Middle,5427.999165239726,4503.286690560437,5430.295456055745,4503.286690560437,10935.0,10935.0,13760.0,13760.0,0.7946947674418605,0.7946947674418605,0.9757133345964826,0.975041176304869,0.8531130755292362,0.7309298205693723,17.035973045114673,17.07105576477479,0.0
burst,17,Early,3137.411624376712,2707.99129425739,3138.7082918549,2707.99129425739,5495.0,5495.0,6880.0,6880.0,0.7986918604651163,0.7986918604651163,0.8018332920392545,0.8023727308475275,0.9257080391509581,0.8188531311965094,13.687089280311826,13.722746988474244,0.0
burst,17,Late,9118.041932389457,7619.834015729917,9122.700497883412,7619.834015729917,16331.0,16331.0,20640.0,20640.0,0.7912306201550388,0.7912306201550388,0.9743831621329416,0.9741148743303334,0.9174367940816174,0.7899174241277066,16.431246179484525,16.47392109937381,0.0
burst,17,Middle,6349.409824116299,5334.393036219475,6352.699297487678,5334.393036219475,10892.0,10892.0,13760.0,13760.0,0.7915697674418605,0.7915697674418605,0.9735825939268541,0.9734110663222154,0.9405326696887879,0.8130634579401345,15.986002101196739,16.029505153359235,0.0
burst,18,Early,3079.6844480618947,2679.8854581630867,3080.912017606144,2679.8854581630867,5437.0,5437.0,6880.0,6880.0,0.7902616279069767,0.7902616279069767,0.8009433085839862,0.8014034993883412,0.9104717768120434,0.8101537497729334,12.98181669717523,13.016488531686587,0.0
burst,18,Late,9994.747274004454,8521.727033312605,9999.44690949544,8521.727033312605,16626.0,16626.0,20640.0,20640.0,0.8055232558139535,0.8055232558139535,0.9749756740481498,0.9748958633575572,0.94494389707439,0.827871213017944,14.737943844994039,14.778016119867566,0.0
burst,18,Middle,6456.9381793444445,5480.148570169698,6460.120890463213,5480.148570169698,11044.0,11044.0,13760.0,13760.0,0.8026162790697674,0.8026162790697674,0.9740406963268867,0.9737547044606101,0.9272195542013912,0.8096389217895333,15.127752226271385,15.169566280720904,0.0
burst,19,Early,3021.056003114092,2612.933605967596,3021.9791758822707,2612.933605967596,5532.0,5532.0,6880.0,6880.0,0.8040697674418604,0.8040697674418604,0.8071853077425062,0.8067641035549289,0.9010206959304492,0.8065255073056607,13.509262877808458,13.535684599654896,0.0
burst,19,Late,8974.333423422248,7522.869894190231,8977.833154350463,7522.869894190231,16401.0,16401.0,20640.0,20640.0,0.7946220930232558,0.7946220930232558,0.9753282816213309,0.9744695926400645,0.901903126303657,0.7884856499460389,16.17349680193316,16.206173974787987,0.0
burst,19,Middle,6010.446199127091,5038.010681696568,6012.800101173125,5038.010681696568,11021.0,11021.0,13760.0,13760.0,0.8009447674418605,0.8009447674418605,0.9749297235462256,0.9740434161620498,0.8987226737966728,0.7849822409152643,16.179090290696752,16.211904654644528,0.0
burst,20,Early,2907.6974087359335,2501.4542078103746,2908.6612284594603,2501.4542078103746,5513.0,5513.0,6880.0,6880.0,0.8013081395348837,0.8013081395348837,0.8037676168518647,0.80453305224334,0.8997553510450964,0.796351052723961,13.971302505722749,13.999809144661313,0.0
burst,20,Late,8445.645752284301,7029.559505799014,8449.36663521186,7029.559505799014,16457.0,16457.0,20640.0,20640.0,0.7973352713178294,0.7973352713178294,0.9752285837151501,0.9743355303234148,0.8869217513167759,0.7642396844403956,16.76705710871519,16.803710747926914,0.0
burst,20,Middle,5591.8740741395195,4652.426085243105,5594.150371994629,4652.426085243105,10955.0,10955.0,13760.0,13760.0,0.7961482558139535,0.7961482558139535,0.9746006899411465,0.9735303054316349,0.8834476583025979,0.7614208001568776,16.800235063250724,16.834089613786084,0.0
burst,21,Early,3081.1192453781614,2645.8518050418575,3082.2944635799972,2645.8518050418575,5430.0,5430.0,6880.0,6880.0,0.7892441860465116,0.7892441860465116,0.8083160588208049,0.8079767825659648,0.9266562773572316,0.8221347622256826,14.12692614832184,14.159667860909831,0.0
burst,21,Late,9416.766220369445,7857.996174970114,9421.410603148743,7857.996174970114,16424.0,16424.0,20640.0,20640.0,0.7957364341085271,0.7957364341085271,0.9760384889947201,0.9759415905283745,0.9300083354932804,0.8065848030181715,16.553135215649185,16.594271219387437,0.0
burst,21,Middle,6275.0559666953595,5241.650764723041,6278.023479211931,5241.650764723041,10876.0,10876.0,13760.0,13760.0,0.790406976744186,0.790406976744186,0.9753530275145679,0.975233976873811,0.9328859755079605,0.8098083832461018,16.468461914237587,16.50794581958116,0.0
burst,22,Early,3047.233647107275,2672.763977884631,3048.3640585297953,2672.763977884631,5535.0,5535.0,6880.0,6880.0,0.8045058139534884,0.8045058139534884,0.7967414973081414,0.7992914091014163,0.9298040008723453,0.8321487387166034,12.28884006246539,12.321365605731282,0.0
burst,22,Late,9082.410480130362,7746.426615041064,9086.752747794657,7746.426615041064,16428.0,16428.0,20640.0,20640.0,0.7959302325581395,0.7959302325581395,0.9734215513239695,0.9734609071915761,0.9293989384430607,0.8124036275017104,14.709573719576285,14.750331278452455,0.0
burst,22,Middle,6036.636291147182,5151.222064564234,6039.458710144689,5151.222064564234,10894.0,10894.0,13760.0,13760.0,0.7917151162790698,0.7917151162790698,0.9726849813097296,0.9728652552056806,0.9301005601726968,0.8121301031961587,14.667344260601256,14.707222753066473,0.0
burst,23,Early,3205.8389286069223,2779.636525153477,3207.318987691672,2779.636525153477,5527.0,5527.0,6880.0,6880.0,0.803343023255814,0.803343023255814,0.8094691514516783,0.8136744076232425,0.9400978445745106,0.8409993785208254,13.294566974350419,13.33457832474595,0.0
burst,23,Late,9503.69545651156,8028.994169782132,9509.044296701331,8028.994169782132,16427.0,16427.0,20640.0,20640.0,0.7958817829457364,0.7958817829457364,0.9752107060717857,0.9754022994384335,0.9372879256838939,0.8202805918890161,15.51713534464133,15.56465698064553,0.0
burst,23,Middle,6388.929871453504,5395.590270366256,6392.32806475438,5395.590270366256,11028.0,11028.0,13760.0,13760.0,0.8014534883720931,0.8014534883720931,0.9742446646338917,0.9744394004277366,0.9398928644195352,0.8229850362244463,15.54782445688765,15.592719652232411,0.0
burst,24,Early,3128.5734456211885,2676.767881253659,3129.900705074605,2676.767881253659,5527.0,5527.0,6880.0,6880.0,0.803343023255814,0.803343023255814,0.8114184204389084,0.8107357361168656,0.9283149957054007,0.822221647392035,14.4412644363483,14.477546303186795,0.0
burst,24,Late,9143.872453986914,7572.275492919094,9148.982806575445,7572.275492919094,16433.0,16433.0,20640.0,20640.0,0.796172480620155,0.796172480620155,0.977755468117193,0.9769658038054116,0.9155522441306576,0.7875055245654428,17.18743310316596,17.233689766289196,0.0
burst,24,Middle,6098.8434173636,5048.141783107545,6102.362142821144,5048.141783107545,10976.0,10976.0,13760.0,13760.0,0.7976744186046512,0.7976744186046512,0.9775276970248655,0.9765681609178504,0.9157811997788614,0.7877007149649407,17.227883425645484,17.27561123119823,0.0
burst,25,Early,3012.2873788250176,2556.0432047127338,3013.731441318862,2556.0432047127338,5485.0,5485.0,6880.0,6880.0,0.7972383720930233,0.7972383720930233,0.8130093756025308,0.8133152890541386,0.9322373249027734,0.8211183063305041,15.146103831907565,15.18676250747265,0.0
burst,25,Late,9396.565749795449,7748.501371916597,9401.831840365368,7748.501371916597,16538.0,16538.0,20640.0,20640.0,0.8012596899224806,0.8012596899224806,0.9782872725243046,0.9778347977468602,0.9558013751711947,0.8241602381979967,17.539007566830765,17.585195061141622,0.0
burst,25,Middle,6010.45182136837,4945.472143660672,6013.835882426882,4945.472143660672,10891.0,10891.0,13760.0,13760.0,0.7914970930232558,0.7914970930232558,0.976927500296792,0.9763479778354974,0.9380270591479046,0.8059008201899874,17.718795680575617,17.765096348706333,0.0
burst,26,Early,3349.5941189162045,2876.789647425308,3350.9544115811946,2876.789647425308,5549.0,5549.0,6880.0,6880.0,0.8065406976744186,0.8065406976744186,0.8010495501830632,0.8009538045633023,0.9673840038165104,0.8556873097281442,14.115276499347251,14.150140703709102,0.0
burst,26,Late,9965.588503150835,8318.95249590027,9970.574457681647,8318.95249590027,16385.0,16385.0,20640.0,20640.0,0.7938468992248062,0.7938468992248062,0.9736930865923765,0.97343916918674,0.9724720097931159,0.8406499230512802,16.523218942162277,16.564962919552894,0.0
burst,26,Middle,6558.514192483791,5454.2459524161095,6562.04961361724,5454.2459524161095,10999.0,10999.0,13760.0,13760.0,0.7993459302325582,0.7993459302325582,0.9734371044545472,0.9731019381310619,0.9614460349886947,0.8287672406747724,16.837170853929052,16.881976309692494,0.0
burst,27,Early,3134.746554422167,2712.1893924563133,3135.794488040354,2712.1893924563133,5540.0,5540.0,6880.0,6880.0,0.8052325581395349,0.8052325581395349,0.8003650892893741,0.8014101572696829,0.9134562375070526,0.8090380210013609,13.479787109734753,13.508700815682706,0.0
burst,27,Late,9303.576642333988,7795.847498859952,9307.591122724769,7795.847498859952,16512.0,16512.0,20640.0,20640.0,0.8,0.8,0.9733305648348759,0.9730494176701724,0.9142165945779475,0.7889593825113363,16.2059087750557,16.242050213979088,0.0
burst,27,Middle,6124.715108364102,5129.344681644119,6127.313674444219,5129.344681644119,11016.0,11016.0,13760.0,13760.0,0.8005813953488372,0.8005813953488372,0.9721841594217028,0.9719210424206316,0.9073822179723872,0.7820442440892362,16.251701656468466,16.287218931885693,0.0
burst,28,Early,3125.023037953656,2715.278943162975,3126.344545728595,2715.278943162975,5440.0,5440.0,6880.0,6880.0,0.7906976744186046,0.7906976744186046,0.8053353090777665,0.8045370210323768,0.9194186853145209,0.8187797589391256,13.111714371840023,13.148442103965907,0.0
burst,28,Late,9266.252191099755,7787.83420712029,9271.168346838684,7787.83420712029,16408.0,16408.0,20640.0,20640.0,0.7949612403100775,0.7949612403100775,0.9748225078975987,0.9741426822108873,0.914879978927473,0.7943651882729683,15.95486452871947,15.999430538052806,0.0
burst,28,Middle,6386.967094188819,5386.922188193533,6390.202641938714,5386.922188193533,11064.0,11064.0,13760.0,13760.0,0.8040697674418604,0.8040697674418604,0.973908293814284,0.9731777537508852,0.9239864786873876,0.8040364181780039,15.657586633023001,15.700291680277568,0.0
burst,29,Early,2819.744020443882,2394.0824754763435,2820.7462375365453,2394.0824754763435,5529.0,5529.0,6880.0,6880.0,0.8036337209302326,0.8036337209302326,0.8085168555259435,0.808207594572384,0.9023626786409451,0.7840241590562957,15.095751312224836,15.125917971012592,0.0
